epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
166,19189.3,0.24665,0.81871,1.39465,0.93082,0.92035,0.96248,0.48907,0.27887,0.81239,1.53615,1.8325e-05,1.8325e-05,1.8325e-05
167,19307.3,0.23221,0.82707,1.36379,0.95032,0.9292,0.95759,0.48581,0.27569,0.81694,1.52048,1.783e-05,1.783e-05,1.783e-05
168,19418,0.21919,0.77878,1.30179,0.94012,0.9292,0.95784,0.48831,0.2795,0.81398,1.53803,1.7335e-05,1.7335e-05,1.7335e-05
169,19522.8,0.22401,0.78598,1.34069,0.92049,0.92207,0.96732,0.4864,0.27837,0.82028,1.53661,1.684e-05,1.684e-05,1.684e-05
170,19644.7,0.22373,0.82307,1.33981,0.9531,0.93805,0.97556,0.49732,0.28024,0.80583,1.53795,1.6345e-05,1.6345e-05,1.6345e-05
171,19766.3,0.2264,0.83847,1.35014,0.92825,0.9292,0.9657,0.48869,0.27985,0.81922,1.52932,1.585e-05,1.585e-05,1.585e-05
172,19882.3,0.21947,0.77807,1.30821,0.92883,0.9292,0.95135,0.48339,0.27778,0.81886,1.52768,1.5355e-05,1.5355e-05,1.5355e-05
173,20002.5,0.22025,0.78315,1.30889,0.92954,0.93395,0.95622,0.48486,0.27409,0.80581,1.51945,1.486e-05,1.486e-05,1.486e-05
174,20114.1,0.22569,0.76964,1.32295,0.97199,0.92131,0.95757,0.4952,0.27469,0.80476,1.52179,1.4365e-05,1.4365e-05,1.4365e-05
175,20219.1,0.21188,0.76347,1.29823,0.95822,0.92035,0.95664,0.48206,0.27919,0.80721,1.53227,1.387e-05,1.387e-05,1.387e-05
176,20334.7,0.23238,0.82131,1.37215,0.95633,0.92035,0.96253,0.48554,0.27866,0.81398,1.52963,1.3375e-05,1.3375e-05,1.3375e-05
177,20457,0.20789,0.78118,1.27862,0.96263,0.9118,0.94978,0.48219,0.27501,0.81163,1.52346,1.288e-05,1.288e-05,1.288e-05
178,20575.3,0.22012,0.82007,1.31153,0.96301,0.92152,0.96989,0.47664,0.27646,0.79872,1.53289,1.2385e-05,1.2385e-05,1.2385e-05
179,20692.5,0.22339,0.78172,1.34193,0.9651,0.92035,0.97063,0.4796,0.27586,0.79594,1.52686,1.189e-05,1.189e-05,1.189e-05
180,20809.9,0.21062,0.78726,1.29079,0.94849,0.90265,0.94999,0.47991,0.27782,0.79707,1.53193,1.1395e-05,1.1395e-05,1.1395e-05
181,20917.9,0.22463,0.79337,1.33732,0.95335,0.90427,0.95233,0.48225,0.27697,0.80125,1.52682,1.09e-05,1.09e-05,1.09e-05
182,21026.3,0.22402,0.77698,1.3228,0.96329,0.92895,0.97467,0.49049,0.27698,0.80585,1.53117,1.0405e-05,1.0405e-05,1.0405e-05
183,21148.6,0.24033,0.79712,1.37129,0.96969,0.9292,0.97166,0.49113,0.27614,0.81343,1.53061,9.91e-06,9.91e-06,9.91e-06
184,21269.6,0.21241,0.77143,1.29196,0.95415,0.9208,0.97412,0.48014,0.27647,0.80194,1.52794,9.415e-06,9.415e-06,9.415e-06
185,21384.8,0.21476,0.76559,1.29553,0.94466,0.90638,0.92721,0.47509,0.27853,0.79677,1.53078,8.92e-06,8.92e-06,8.92e-06
186,21506,0.21664,0.77985,1.31562,0.94481,0.90905,0.92585,0.47547,0.27775,0.80656,1.52774,8.425e-06,8.425e-06,8.425e-06
187,21616.5,0.20478,0.76979,1.27361,0.94696,0.9292,0.95013,0.48649,0.27672,0.8017,1.52844,7.93e-06,7.93e-06,7.93e-06
188,21718.3,0.22077,0.80439,1.30957,0.95142,0.9292,0.95077,0.48939,0.2771,0.80464,1.52671,7.435e-06,7.435e-06,7.435e-06
189,21838.6,0.22497,0.79742,1.31137,0.9527,0.9292,0.95129,0.49093,0.27721,0.80574,1.52971,6.94e-06,6.94e-06,6.94e-06
190,21960.6,0.20722,0.77268,1.29552,0.95147,0.9292,0.95175,0.48619,0.2785,0.80239,1.52994,6.445e-06,6.445e-06,6.445e-06
191,22075.1,0.23167,0.81386,1.38703,0.96265,0.92035,0.96029,0.4841,0.2746,0.81044,1.526,5.95e-06,5.95e-06,5.95e-06
192,22197.3,0.23737,0.79835,1.40741,0.9544,0.92605,0.95502,0.48638,0.27547,0.81431,1.53077,5.455e-06,5.455e-06,5.455e-06
193,22313.2,0.23055,0.76859,1.3657,0.94112,0.92035,0.95941,0.49013,0.27371,0.81192,1.53076,4.96e-06,4.96e-06,4.96e-06
194,22415.4,0.23471,0.81315,1.35234,0.9626,0.91109,0.96059,0.4786,0.27374,0.8082,1.52828,4.465e-06,4.465e-06,4.465e-06
195,22531,0.23929,0.78718,1.39146,0.95334,0.90401,0.96139,0.48781,0.27419,0.80062,1.52997,3.97e-06,3.97e-06,3.97e-06
196,22652.9,0.2337,0.79629,1.35804,0.95362,0.90981,0.96175,0.48966,0.27378,0.80579,1.52793,3.475e-06,3.475e-06,3.475e-06
197,22766.2,0.23488,0.76936,1.37837,0.95391,0.91589,0.96062,0.48549,0.27493,0.80352,1.53329,2.98e-06,2.98e-06,2.98e-06
198,22888.2,0.23938,0.81596,1.3694,0.94915,0.92035,0.96105,0.48423,0.27559,0.81869,1.53422,2.485e-06,2.485e-06,2.485e-06
199,23009.9,0.23531,0.7829,1.38805,0.94504,0.92035,0.96255,0.48325,0.27614,0.80972,1.53437,1.99e-06,1.99e-06,1.99e-06
200,23112.1,0.23049,0.77292,1.35974,0.945,0.91236,0.95404,0.48122,0.27546,0.82049,1.53252,1.495e-06,1.495e-06,1.495e-06
